Calcium_bc,Input,time [s]
0.20805,0,4392.8
0.22478,0,4393.1
0.2604,0,4393.5
0.16854,0,4393.8
0.15734,0,4394.2
0.11985,0,4394.5
0.19457,0,4394.9
0.093831,0,4395.2
0.12291,0,4395.6
0.17754,0,4395.9
0.2045,0,4396.3
0.14723,0,4396.6
0.16889,0,4397
0.18415,0,4397.4
0.14919,0,4397.7
0.23844,0,4398.1
0.15936,0,4398.4
0.2106,0,4398.8
0.19419,0,4399.1
0.22993,0,4399.5
0.18762,0,4399.8
0.20291,0,4400.2
0.13268,0,4400.5
0.16745,0,4400.9
0.21883,0,4401.2
0.19995,0,4401.6
0.1748,0,4401.9
0.19553,0,4402.3
0.17869,0,4402.6
0.1594,0,4403
0.26703,0,4403.4
0.25339,0,4403.7
0.20752,0,4404.1
0.22305,0,4404.4
0.1666,0,4404.8
0.19837,0,4405.1
0.19669,0,4405.5
0.20649,0,4405.8
0.20015,0,4406.2
0.19882,0,4406.5
0.25609,0,4406.9
0.14534,0,4407.2
0.19435,0,4407.6
0.21521,0,4407.9
0.23086,0,4408.3
0.17204,0,4408.7
0.17115,0,4409
0.16711,0,4409.4
0.16727,0,4409.7
0.16786,0,4410.1
0.16781,0,4410.4
0.21485,0,4410.8
0.18844,0,4411.1
0.22218,0,4411.5
0.15957,0,4411.8
0.16831,0,4412.2
0.1698,0,4412.5
0.20922,0,4412.9
0.22433,0,4413.2
0.17959,0,4413.6
0.1536,0,4413.9
0.17519,0,4414.3
0.15906,0,4414.7
0.1589,0,4415
0.20498,0,4415.4
0.16392,0,4415.7
0.17373,0,4416.1
0.20613,0,4416.4
0.17097,0,4416.8
0.15564,0,4417.1
0.19926,0,4417.5
0.13745,0,4417.8
0.1731,0,4418.2
0.19977,0,4418.5
0.20558,0,4418.9
0.17034,0,4419.2
0.16347,0,4419.6
0.14237,0.021429,4419.9
0.20085,0.021429,4420.3
0.18315,0.021429,4420.7
0.22403,0.021429,4421
0.14884,0.021429,4421.4
0.17122,0.021429,4421.7
0.18742,0.021429,4422.1
0.17974,0.021429,4422.4
0.2018,0.021429,4422.8
0.21171,0.021429,4423.1
0.26724,0.021429,4423.5
0.24743,0.021429,4423.8
0.2918,0.021429,4424.2
0.2426,0.021429,4424.5
0.1944,0.021429,4424.9
0.27432,0.021429,4425.2
0.27284,0.021429,4425.6
0.26493,0.021429,4426
0.3042,0.021429,4426.3
0.33064,0.021429,4426.7
0.29074,0.021429,4427
0.35563,0.021429,4427.4
0.34195,0.021429,4427.7
0.33793,0.021429,4428.1
0.29363,0.021429,4428.4
0.37501,0.021429,4428.8
0.28956,0.021429,4429.1
0.33167,0.021429,4429.5
0.24675,0.021429,4429.8
0.3166,0.021429,4430.2
0.24819,0.021429,4430.5
0.21961,0.021429,4430.9
0.26371,0.021429,4431.2
0.25311,0.021429,4431.6
0.22106,0.021429,4432
0.20783,0.021429,4432.3
0.24363,0.021429,4432.7
0.20244,0.021429,4433
0.21394,0.021429,4433.4
0.19723,0.021429,4433.7
0.217,0.021429,4434.1
0.16082,0.021429,4434.4
0.13679,0.021429,4434.8
0.1288,0.021429,4435.1
0.15995,0.021429,4435.5
0.15647,0.021429,4435.8
0.20263,0.021429,4436.2
0.19232,0.021429,4436.5
0.185,0.021429,4436.9
0.15136,0.021429,4437.2
0.19592,0.021429,4437.6
0.19101,0.021429,4438
0.22588,0.021429,4438.3
0.25448,0.021429,4438.7
0.34715,0.021429,4439
0.38862,0.021429,4439.4
0.55674,0.021429,4439.7
0.63535,0.021429,4440.1
0.80939,0.021429,4440.4
0.91182,0.021429,4440.8
0.82707,0.021429,4441.1
0.81544,0.021429,4441.5
0.67574,0.021429,4441.8
0.55948,0.021429,4442.2
0.44219,0.021429,4442.5
0.33336,0.021429,4442.9
0.25985,0.021429,4443.3
0.21295,0.021429,4443.6
0.25934,0.021429,4444
0.18738,0.021429,4444.3
0.1689,0.021429,4444.7
0.1536,0.021429,4445
0.19339,0.021429,4445.4
0.14338,0.021429,4445.7
0.15671,0.021429,4446.1
0.12396,0.021429,4446.4
0.11055,0.021429,4446.8
0.15121,0.021429,4447.1
0.15277,0.021429,4447.5
0.13612,0.021429,4447.8
0.16844,0.021429,4448.2
0.16561,0.021429,4448.5
0.093535,0.021429,4448.9
0.22601,0.021429,4449.3
0.1457,0.021429,4449.6
0.17446,0.021429,4450
0.1909,0.021429,4450.3
0.20568,0.021429,4450.7
0.21885,0.021429,4451
0.25987,0.021429,4451.4
0.21692,0.021429,4451.7
0.23528,0.021429,4452.1
0.33871,0.021429,4452.4
0.42111,0.021429,4452.8
0.52958,0.021429,4453.1
0.51225,0.021429,4453.5
0.43972,0.021429,4453.8
0.4335,0.021429,4454.2
0.3472,0.021429,4454.5
0.28935,0.021429,4454.9
0.19375,0.021429,4455.3
0.22197,0.021429,4455.6
0.19725,0.021429,4456
0.13834,0.021429,4456.3
0.11381,0.021429,4456.7
0.12158,0.021429,4457
0.18629,0.021429,4457.4
0.13854,0.021429,4457.7
0.19013,0.021429,4458.1
0.10302,0.021429,4458.4
0.15669,0.021429,4458.8
0.13849,0.021429,4459.1
0.17931,0.021429,4459.5
0.11305,0.021429,4459.8
0.17538,0.021429,4460.2
0.19279,0.021429,4460.6
0.16147,0.021429,4460.9
0.24055,0.021429,4461.3
0.20605,0.021429,4461.6
0.17203,0.021429,4462
0.24339,0.021429,4462.3
0.22843,0.021429,4462.7
0.20007,0.021429,4463
0.16573,0.021429,4463.4
0.17446,0.021429,4463.7
0.17575,0.021429,4464.1
0.22494,0.021429,4464.4
0.30555,0.021429,4464.8
0.33116,0.021429,4465.1
0.38189,0.021429,4465.5
0.41492,0.021429,4465.8
0.49281,0.021429,4466.2
0.41398,0.021429,4466.6
0.34163,0.021429,4466.9
0.27948,0.021429,4467.3
0.21296,0.021429,4467.6
0.16811,0.021429,4468
0.15845,0.021429,4468.3
0.14027,0.021429,4468.7
0.088502,0.021429,4469
0.16484,0.021429,4469.4
0.11828,0,4469.7
0.1383,0,4470.1
0.1145,0,4470.4
0.11554,0,4470.8
0.093272,0,4471.1
0.089474,0,4471.5
0.046618,0,4471.8
0.10871,0,4472.2
0.10319,0,4472.6
0.12298,0,4472.9
0.10254,0,4473.3
0.063938,0,4473.6
0.04701,0,4474
0.074771,0,4474.3
0.098011,0,4474.7
0.090615,0,4475
0.087826,0,4475.4
0.051485,0,4475.7
0.079571,0,4476.1
0.07639,0,4476.4
0.08768,0,4476.8
0.083405,0,4477.1
0.095411,0,4477.5
0.036355,0,4477.9
0.070134,0,4478.2
0.094268,0,4478.6
0.062543,0,4478.9
0.059164,0,4479.3
0.10763,0,4479.6
0.054771,0,4480
0.093551,0,4480.3
0.015125,0,4480.7
0.093976,0,4481
0.10703,0,4481.4
0.06829,0,4481.7
0.046241,0,4482.1
0.070761,0,4482.4
0.065802,0,4482.8
0.079058,0,4483.1
0.049603,0,4483.5
0.092098,0,4483.9
0.073637,0,4484.2
0.1128,0,4484.6
0.085146,0,4484.9
0.089037,0,4485.3
0.075631,0,4485.6
0.072941,0,4486
0.064464,0,4486.3
0.098523,0,4486.7
0.097387,0,4487
0.10267,0,4487.4
0.056232,0,4487.7
0.05966,0,4488.1
0.075895,0,4488.4
0.060342,0,4488.8
0.047911,0,4489.1
0.073784,0,4489.5
0.09442,0,4489.9
0.070362,0,4490.2
0.079153,0.02,4490.6
0.12826,0.02,4490.9
0.086954,0.02,4491.3
0.093445,0.02,4491.6
0.057705,0.02,4492
0.1378,0.02,4492.3
0.12882,0.02,4492.7
0.10034,0.02,4493
0.055421,0.02,4493.4
0.19062,0.02,4493.7
0.12079,0.02,4494.1
0.14717,0.02,4494.4
0.1054,0.02,4494.8
0.18467,0.02,4495.2
0.24862,0.02,4495.5
0.21301,0.02,4495.9
0.23131,0.02,4496.2
0.24604,0.02,4496.6
0.23764,0.02,4496.9
0.31825,0.02,4497.3
0.24553,0.02,4497.6
0.22526,0.02,4498
0.26684,0.02,4498.3
0.27636,0.02,4498.7
0.33515,0.02,4499
0.33048,0.02,4499.4
0.37934,0.02,4499.7
0.43958,0.02,4500.1
0.42358,0.02,4500.4
0.48314,0.02,4500.8
0.44781,0.02,4501.2
0.42996,0.02,4501.5
0.53187,0.02,4501.9
0.51626,0.02,4502.2
0.72968,0.02,4502.6
0.70587,0.02,4502.9
0.74809,0.02,4503.3
0.79538,0.02,4503.6
0.79082,0.02,4504
0.69846,0.02,4504.3
0.55643,0.02,4504.7
0.45636,0.02,4505
0.39414,0.02,4505.4
0.40851,0.02,4505.7
0.30136,0.02,4506.1
0.22379,0.02,4506.4
0.22419,0.02,4506.8
0.20694,0.02,4507.2
0.18859,0.02,4507.5
0.17545,0.02,4507.9
0.17968,0.02,4508.2
0.16635,0.02,4508.6
0.14428,0.02,4508.9
0.16746,0.02,4509.3
0.1263,0.02,4509.6
0.19101,0.02,4510
0.21832,0.02,4510.3
0.2012,0.02,4510.7
0.2047,0.02,4511
0.15921,0.02,4511.4
0.1806,0.02,4511.7
0.25351,0.02,4512.1
0.24285,0.02,4512.5
0.22234,0.02,4512.8
0.28924,0.02,4513.2
0.24047,0.02,4513.5
0.2041,0.02,4513.9
0.20084,0.02,4514.2
0.17534,0.02,4514.6
0.19454,0.02,4514.9
0.15307,0.02,4515.3
0.16439,0.02,4515.6
0.21379,0.02,4516
0.20689,0.02,4516.3
0.23873,0.02,4516.7
0.24363,0.02,4517
0.29176,0.02,4517.4
0.3508,0.02,4517.7
0.37796,0.02,4518.1
0.42117,0.02,4518.5
0.4099,0.02,4518.8
0.49035,0.02,4519.2
0.5502,0.02,4519.5
0.78415,0.02,4519.9
0.84991,0.02,4520.2
0.90075,0.02,4520.6
0.91635,0.02,4520.9
0.68473,0.02,4521.3
0.67824,0.02,4521.6
0.53408,0.02,4522
0.42148,0.02,4522.3
0.34306,0.02,4522.7
0.29593,0.02,4523
0.24843,0.02,4523.4
0.27,0.02,4523.7
0.23038,0.02,4524.1
0.2112,0.02,4524.5
0.20141,0.02,4524.8
0.18345,0.02,4525.2
0.18144,0.02,4525.5
0.18573,0.02,4525.9
0.13517,0.02,4526.2
0.14966,0.02,4526.6
0.13639,0.02,4526.9
0.13135,0.02,4527.3
0.17302,0.02,4527.6
0.17246,0.02,4528
0.10575,0.02,4528.3
0.15432,0.02,4528.7
0.19759,0.02,4529
0.19663,0.02,4529.4
0.13351,0.02,4529.8
0.1579,0.02,4530.1
0.14039,0.02,4530.5
0.19046,0.02,4530.8
0.15619,0.02,4531.2
0.1263,0.02,4531.5
0.21489,0.02,4531.9
0.12543,0.02,4532.2
0.17457,0.02,4532.6
0.16307,0.02,4532.9
0.19,0.02,4533.3
0.18205,0.02,4533.6
0.1302,0.02,4534
0.18667,0.02,4534.3
0.099908,0.02,4534.7
0.13641,0.02,4535
0.12818,0.02,4535.4
0.092066,0.02,4535.8
0.082738,0.02,4536.1
0.1205,0.02,4536.5
0.1336,0.02,4536.8
0.11433,0.02,4537.2
0.10152,0.02,4537.5
0.13232,0.02,4537.9
0.080334,0.02,4538.2
0.13626,0.02,4538.6
0.11578,0.02,4538.9
0.10985,0.02,4539.3
0.13459,0.02,4539.6
0.12227,0.02,4540
0.082212,0.02,4540.3
0.13219,0.02,4540.7
0.14172,0.02,4541
0.17583,0.02,4541.4
0.23553,0.02,4541.8
0.55754,0.02,4542.1
0.65856,0.02,4542.5
0.70126,0.02,4542.8
0.66578,0.02,4543.2
0.57961,0.02,4543.5
0.58342,0.02,4543.9
0.4432,0.02,4544.2
0.32505,0.02,4544.6
0.31995,0.02,4544.9
0.32817,0.02,4545.3
0.24951,0.02,4545.6
0.21523,0.02,4546
0.11059,0.02,4546.3
0.14956,0.02,4546.7
0.13632,0.02,4547
0.093979,0.02,4547.4
0.13137,0.02,4547.8
0.075315,0.02,4548.1
0.041801,0.02,4548.5
0.084153,0.02,4548.8
0.097446,0.02,4549.2
0.12658,0.02,4549.5
0.083538,0.02,4549.9
0.068677,0.02,4550.2
0.0611,0.02,4550.6
0.084306,0.02,4550.9
0.12241,0.02,4551.3
0.13335,0.02,4551.6
0.11147,0.02,4552
0.08193,0.02,4552.3
0.16378,0.02,4552.7
0.11972,0.02,4553.1
0.11853,0.02,4553.4
0.15219,0.02,4553.8
0.14963,0.02,4554.1
0.14204,0.02,4554.5
0.11271,0.02,4554.8
0.10775,0.02,4555.2
0.090605,0.02,4555.5
0.094094,0.02,4555.9
0.17198,0.02,4556.2
0.14777,0.02,4556.6
0.14949,0.02,4556.9
0.15007,0.02,4557.3
0.14222,0.02,4557.6
0.16222,0.02,4558
0.18352,0.02,4558.3
0.17722,0.02,4558.7
0.19491,0.02,4559.1
0.20687,0.02,4559.4
0.22513,0.02,4559.8
0.29472,0.02,4560.1
0.26947,0.02,4560.5
0.36177,0.02,4560.8
0.48516,0.02,4561.2
0.44329,0.02,4561.5
0.47296,0.02,4561.9
0.55919,0.02,4562.2
0.64127,0.02,4562.6
0.62055,0.02,4562.9
0.56509,0.02,4563.3
0.4948,0.02,4563.6
0.38785,0.02,4564
0.39991,0.02,4564.3
0.24445,0.02,4564.7
0.19654,0.02,4565.1
0.21281,0.02,4565.4
0.22116,0.02,4565.8
0.18803,0.02,4566.1
0.11836,0.02,4566.5
0.15469,0.02,4566.8
0.15642,0.02,4567.2
0.15193,0.02,4567.5
0.22258,0.02,4567.9
0.19463,0.02,4568.2
0.17651,0.02,4568.6
0.17454,0.02,4568.9
0.17119,0.02,4569.3
0.2432,0.02,4569.6
0.21048,0.02,4570
0.18096,0.02,4570.4
0.19728,0.02,4570.7
0.23414,0.02,4571.1
0.24779,0.02,4571.4
0.3424,0.02,4571.8
0.41381,0.02,4572.1
0.54778,0.02,4572.5
0.54005,0.02,4572.8
0.56994,0.02,4573.2
0.60608,0.02,4573.5
0.71637,0.02,4573.9
0.71404,0.02,4574.2
0.58727,0.02,4574.6
0.61365,0.02,4574.9
0.51305,0.02,4575.3
0.41383,0.02,4575.6
0.34006,0.02,4576
0.30261,0.02,4576.4
0.21774,0.02,4576.7
0.20492,0.02,4577.1
0.15961,0.02,4577.4
0.17011,0.02,4577.8
0.17181,0.02,4578.1
0.14854,0.02,4578.5
0.14388,0.02,4578.8
0.18815,0.02,4579.2
0.15729,0.02,4579.5
0.15262,0.02,4579.9
0.12574,0.02,4580.2
0.14805,0.02,4580.6
0.12085,0.02,4580.9
0.099627,0.02,4581.3
0.18673,0.02,4581.6
0.17372,0.02,4582
0.15472,0.02,4582.4
0.14767,0.02,4582.7
0.17631,0.02,4583.1
0.17241,0.02,4583.4
0.17354,0.02,4583.8
0.21517,0.02,4584.1
0.13067,0.02,4584.5
0.16418,0.02,4584.8
0.16342,0.02,4585.2
0.14342,0.02,4585.5
0.10073,0.02,4585.9
0.18588,0.02,4586.2
0.17409,0.02,4586.6
0.22652,0.02,4586.9
0.25324,0.02,4587.3
0.26261,0.02,4587.7
0.3124,0.02,4588
0.33343,0.02,4588.4
0.31858,0.02,4588.7
0.42808,0.02,4589.1
0.52019,0.02,4589.4
0.55895,0.02,4589.8
0.61238,0.02,4590.1
0.65538,0.02,4590.5
0.66382,0.02,4590.8
0.63456,0.02,4591.2
0.59849,0.02,4591.5
0.43211,0.02,4591.9
0.36665,0.02,4592.2
0.33908,0.02,4592.6
0.28054,0.02,4592.9
0.18814,0.02,4593.3
0.2141,0.02,4593.7
0.14832,0.02,4594
0.15607,0.02,4594.4
0.11164,0.02,4594.7
0.13484,0.02,4595.1
0.1756,0.02,4595.4
0.15836,0.02,4595.8
0.11318,0.02,4596.1
0.12273,0.02,4596.5
0.14366,0,4596.8
0.11591,0,4597.2
0.1475,0,4597.5
0.13156,0,4597.9
0.19347,0,4598.2
0.1419,0,4598.6
0.14778,0,4598.9
0.19991,0,4599.3
0.16346,0,4599.7
0.17677,0,4600
0.12258,0,4600.4
0.14321,0,4600.7
0.25298,0,4601.1
0.22412,0,4601.4
0.18662,0,4601.8
0.18059,0,4602.1
0.18705,0,4602.5
0.21205,0,4602.8
0.13763,0,4603.2
0.17488,0,4603.5
0.15927,0,4603.9
0.19958,0,4604.2
0.20339,0,4604.6
0.18141,0,4605
0.17504,0,4605.3
0.18408,0,4605.7
0.19097,0,4606
0.14531,0,4606.4
0.22247,0,4606.7
0.23295,0,4607.1
0.19891,0,4607.4
0.17496,0,4607.8
0.20196,0,4608.1
0.22034,0,4608.5
0.1492,0,4608.8
0.19433,0,4609.2
0.19249,0,4609.5
0.20366,0,4609.9
0.25563,0,4610.2
0.2086,0,4610.6
0.15112,0,4611
0.16906,0,4611.3
0.16531,0,4611.7
0.17678,0,4612
0.20584,0,4612.4
0.15078,0,4612.7
0.19529,0,4613.1
0.21046,0,4613.4
0.21032,0,4613.8
0.21708,0,4614.1
0.14198,0,4614.5
0.23183,0,4614.8
0.19416,0,4615.2
0.21574,0,4615.5
0.22389,0,4615.9
0.20697,0,4616.2
0.21351,0,4616.6
0.24947,0,4617
0.20684,0,4617.3
0.23795,0,4617.7
0.18257,0,4618
0.26018,0,4618.4
0.17353,0,4618.7
0.2221,0,4619.1
0.25961,0,4619.4
0.26783,0,4619.8
0.18487,0,4620.1
0.2397,0,4620.5
0.19734,0,4620.8
0.18755,0,4621.2
0.23706,0,4621.5
0.23172,0,4621.9
0.17609,0,4622.3
0.2177,0,4622.6
0.23935,0,4623
0.20066,0,4623.3
0.24033,0,4623.7
0.24614,0,4624
0.22167,0,4624.4
0.17946,0,4624.7
0.23624,0,4625.1
0.21631,0,4625.4
0.24517,0,4625.8
0.26244,0,4626.1
0.29961,0,4626.5
0.29824,0,4626.8
0.26233,0,4627.2
0.27233,0,4627.5
0.29056,0,4627.9
0.26713,0.023529,4628.3
0.2374,0.023529,4628.6
0.26743,0.023529,4629
0.20799,0.023529,4629.3
0.25157,0.023529,4629.7
0.22997,0.023529,4630
0.20729,0.023529,4630.4
0.27548,0.023529,4630.7
0.26944,0.023529,4631.1
0.27597,0.023529,4631.4
0.31765,0.023529,4631.8
0.39238,0.023529,4632.1
0.46256,0.023529,4632.5
0.5046,0.023529,4632.8
0.51196,0.023529,4633.2
0.52117,0.023529,4633.5
0.56839,0.023529,4633.9
0.63892,0.023529,4634.3
0.71055,0.023529,4634.6
0.87244,0.023529,4635
0.87076,0.023529,4635.3
0.90648,0.023529,4635.7
0.91258,0.023529,4636
0.87775,0.023529,4636.4
0.86123,0.023529,4636.7
0.93117,0.023529,4637.1
0.97807,0.023529,4637.4
0.97539,0.023529,4637.8
0.89099,0.023529,4638.1
1,0.023529,4638.5
0.74307,0.023529,4638.8
0.78237,0.023529,4639.2
0.69278,0.023529,4639.6
0.57727,0.023529,4639.9
0.48765,0.023529,4640.3
0.4159,0.023529,4640.6
0.36818,0.023529,4641
0.33465,0.023529,4641.3
0.32236,0.023529,4641.7
0.25282,0.023529,4642
0.23973,0.023529,4642.4
0.222,0.023529,4642.7
0.23375,0.023529,4643.1
0.17102,0.023529,4643.4
0.14534,0.023529,4643.8
0.23645,0.023529,4644.1
0.19871,0.023529,4644.5
0.24419,0.023529,4644.8
0.24293,0.023529,4645.2
0.32045,0.023529,4645.6
0.40153,0.023529,4645.9
0.43487,0.023529,4646.3
0.55929,0.023529,4646.6
0.60481,0.023529,4647
0.66425,0.023529,4647.3
0.6749,0.023529,4647.7
0.68812,0.023529,4648
0.59668,0.023529,4648.4
0.47486,0.023529,4648.7
0.41441,0.023529,4649.1
0.37319,0.023529,4649.4
0.30048,0.023529,4649.8
0.32103,0.023529,4650.1
0.23624,0.023529,4650.5
0.19083,0.023529,4650.8
0.20873,0.023529,4651.2
0.15776,0.023529,4651.6
0.15383,0.023529,4651.9
0.1489,0.023529,4652.3
0.12482,0.023529,4652.6
0.15154,0.023529,4653
0.1364,0.023529,4653.3
0.12216,0.023529,4653.7
0.11242,0.023529,4654
0.10459,0.023529,4654.4
0.089464,0.023529,4654.7
0.1243,0.023529,4655.1
0.091272,0.023529,4655.4
0.12912,0.023529,4655.8
0.12146,0.023529,4656.1
0.11027,0.023529,4656.5
0.15814,0.023529,4656.9
0.1548,0.023529,4657.2
0.15025,0.023529,4657.6
0.13387,0.023529,4657.9
0.17917,0.023529,4658.3
0.16104,0.023529,4658.6
0.15092,0.023529,4659
0.16663,0.023529,4659.3
0.19397,0.023529,4659.7
0.17948,0.023529,4660
0.14137,0.023529,4660.4
0.19473,0.023529,4660.7
0.15954,0.023529,4661.1
0.22639,0.023529,4661.4
0.20924,0.023529,4661.8
0.28232,0.023529,4662.1
0.28988,0.023529,4662.5
0.36406,0.023529,4662.9
0.40277,0.023529,4663.2
0.48878,0.023529,4663.6
0.49785,0.023529,4663.9
0.54563,0.023529,4664.3
0.54342,0.023529,4664.6
0.5905,0.023529,4665
0.57015,0.023529,4665.3
0.67152,0.023529,4665.7
0.72488,0.023529,4666
0.86826,0.023529,4666.4
0.93581,0.023529,4666.7
0.833,0.023529,4667.1
0.69844,0.023529,4667.4
0.5753,0.023529,4667.8
0.45575,0.023529,4668.1
0.41443,0.023529,4668.5
0.30076,0.023529,4668.9
0.27417,0.023529,4669.2
0.23575,0.023529,4669.6
0.2345,0.023529,4669.9
0.19404,0.023529,4670.3
0.21479,0.023529,4670.6
0.16494,0.023529,4671
0.13612,0.023529,4671.3
0.16174,0.023529,4671.7
0.1285,0.023529,4672
0.1171,0.023529,4672.4
0.091748,0.023529,4672.7
0.092191,0.023529,4673.1
0.095388,0.023529,4673.4
0.13318,0.023529,4673.8
0.13508,0.023529,4674.2
0.10674,0.023529,4674.5
0.12037,0.023529,4674.9
0.104,0.023529,4675.2
0.083989,0.023529,4675.6
0.13598,0.023529,4675.9
0.14268,0.023529,4676.3
0.16165,0.023529,4676.6
0.17118,0.023529,4677
0.13886,0.023529,4677.3
0.13988,0.023529,4677.7
0.15835,0.023529,4678
0.20986,0.023529,4678.4
0.1356,0.023529,4678.7
0.20504,0.023529,4679.1
0.18436,0.023529,4679.4
0.20602,0.023529,4679.8
0.19753,0.023529,4680.2
0.28073,0.023529,4680.5
0.23312,0.023529,4680.9
0.29682,0.023529,4681.2
0.32724,0.023529,4681.6
0.41894,0.023529,4681.9
0.56399,0.023529,4682.3
0.60686,0.023529,4682.6
0.67224,0.023529,4683
0.74943,0.023529,4683.3
0.7886,0.023529,4683.7
0.75551,0.023529,4684
0.73416,0.023529,4684.4
0.65918,0.023529,4684.7
0.53568,0.023529,4685.1
0.47266,0.023529,4685.4
0.39691,0.023529,4685.8
0.35641,0.023529,4686.2
0.29435,0.023529,4686.5
0.23561,0.023529,4686.9
0.16738,0.023529,4687.2
0.18112,0.023529,4687.6
0.14387,0.023529,4687.9
0.084401,0.023529,4688.3
0.17727,0,4688.6
0.16527,0,4689
0.14701,0,4689.3
0.14686,0,4689.7
0.12859,0,4690
0.13837,0,4690.4
0.15325,0,4690.7
0.15818,0,4691.1
0.13204,0,4691.4
0.12629,0,4691.8
0.11934,0,4692.2
0.13359,0,4692.5
0.16955,0,4692.9
0.15838,0,4693.2
0.12341,0,4693.6
0.15399,0,4693.9
0.18227,0,4694.3
0.15071,0,4694.6
0.16531,0,4695
0.15826,0,4695.3
0.2023,0,4695.7
0.1818,0,4696
0.16141,0,4696.4
0.22723,0,4696.7
0.1501,0,4697.1
0.14242,0,4697.5
0.15611,0,4697.8
0.19862,0,4698.2
0.11735,0,4698.5
0.18231,0,4698.9
0.15374,0,4699.2
0.17194,0,4699.6
0.1227,0,4699.9
0.15346,0,4700.3
0.14562,0,4700.6
0.15042,0,4701
0.14428,0,4701.3
0.14375,0,4701.7
0.13862,0,4702
0.15799,0,4702.4
0.16313,0,4702.7
0.17921,0,4703.1
0.16361,0,4703.5
0.17936,0,4703.8
0.11637,0,4704.2
0.13435,0,4704.5
0.16474,0,4704.9
0.18934,0,4705.2
0.13664,0,4705.6
0.15955,0,4705.9
0.15709,0,4706.3
0.1315,0,4706.6
0.16528,0,4707
0.14834,0,4707.3
0.13064,0,4707.7
0.13058,0,4708
0.11234,0,4708.4
0.12352,0,4708.7
0.14891,0,4709.1
0.15455,0,4709.5
0.15176,0,4709.8
0.14432,0,4710.2
0.16003,0,4710.5
0.16541,0,4710.9
0.1501,0,4711.2
0.15187,0,4711.6
0.12889,0,4711.9
0.16187,0,4712.3
0.12148,0,4712.6
0.13823,0,4713
0.11703,0,4713.3
0.094494,0,4713.7
0.12179,0,4714
0.16114,0,4714.4
0.17791,0,4714.8
0.17391,0,4715.1
0.16183,0,4715.5
0.16226,0,4715.8
0.17959,0,4716.2
0.18379,0,4716.5
0.13142,0,4716.9
0.19083,0,4717.2
0.17132,0,4717.6
0.14425,0,4717.9
0.15872,0,4718.3
0.21193,0,4718.6
0.16693,0,4719
0.18274,0,4719.3
0.17067,0,4719.7
0.18854,0,4720
0.15942,0,4720.4
0.17682,0,4720.8
0.15148,0,4721.1
0.15839,0,4721.5
0.17262,0,4721.8
0.16479,0,4722.2
0.1584,0,4722.5
0.19711,0,4722.9
0.13322,0,4723.2
0.17463,0,4723.6
0.14394,0,4723.9
0.19555,0,4724.3
0.13272,0,4724.6
0.13953,0,4725
0.24256,0,4725.3
0.16968,0,4725.7
0.19136,0,4726
0.20425,0,4726.4
0.20072,0,4726.8
0.16759,0,4727.1
0.14525,0,4727.5
0.26164,0,4727.8
0.12933,0,4728.2
0.15095,0,4728.5
0.10576,0,4728.9
0.21609,0,4729.2
0.21157,0,4729.6
0.18317,0,4729.9
0.2519,0,4730.3
0.19291,0,4730.6
0.17362,0,4731
0.19406,0,4731.3
0.17735,0,4731.7
0.23616,0,4732.1
0.18703,0,4732.4
0.16627,0,4732.8
0.17432,0,4733.1
0.18949,0,4733.5
0.17838,0,4733.8
0.21494,0,4734.2
0.15491,0,4734.5
0.14911,0,4734.9
0.21597,0,4735.2
0.17019,0,4735.6
0.18126,0,4735.9
0.15928,0,4736.3
0.16339,0,4736.6
0.19071,0,4737
0.19169,0,4737.3
0.18735,0,4737.7
0.20116,0,4738.1
0.25796,0,4738.4
0.1419,0,4738.8
0.18292,0,4739.1
0.1956,0,4739.5
0.17738,0,4739.8
0.14311,0,4740.2
0.19079,0,4740.5
0.1727,0,4740.9
0.17935,0,4741.2
0.19456,0,4741.6
0.17579,0,4741.9
0.11448,0,4742.3
0.16106,0,4742.6
0.13002,0,4743
0.15292,0,4743.3
0.11228,0,4743.7
0.15272,0,4744.1
0.10854,0,4744.4
0.14557,0,4744.8
0.12164,0,4745.1
0.13287,0,4745.5
0.13986,0,4745.8
0.12353,0,4746.2
0.10369,0,4746.5
0.11774,0,4746.9
0.097141,0,4747.2
0.16403,0,4747.6
0.13331,0,4747.9
0.17407,0,4748.3
0.13013,0,4748.6
0.14185,0,4749
0.096678,0,4749.4
0.19655,0,4749.7
0.15752,0,4750.1
0.15453,0,4750.4
0.12984,0,4750.8
0.15331,0,4751.1
0.097512,0,4751.5
0.13439,0,4751.8
0.10881,0,4752.2
0.17895,0,4752.5
0.16296,0,4752.9
0.15253,0,4753.2
0.13935,0,4753.6
0.16689,0,4753.9
0.14178,0,4754.3
0.11229,0,4754.6
0.20349,0,4755
0.13627,0,4755.4
0.16128,0,4755.7
0.10329,0,4756.1
0.15439,0,4756.4
0.18193,0,4756.8
0.14842,0,4757.1
0.19408,0,4757.5
0.12845,0,4757.8
0.11511,0,4758.2
0.13939,0,4758.5
0.14431,0,4758.9
0.13134,0,4759.2
0.11114,0,4759.6
0.14111,0,4759.9
0.1284,0,4760.3
0.18771,0,4760.6
0.14002,0,4761
0.1405,0,4761.4
0.11752,0,4761.7
0.13367,0,4762.1
0.11811,0,4762.4
0.13084,0,4762.8
0.11808,0,4763.1
0.16162,0,4763.5
0.14599,0,4763.8
0.10383,0,4764.2
0.093079,0,4764.5
0.1869,0,4764.9
